GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
15/09/2020 4:11,13,-36.3974828,174.5149411,88.02,70,22,2.6,4,GPS Schedule,-111.4590803,52.00067908,25.69170135
15/09/2020 4:21,13,-36.3971181,174.5145771,-0.33,70,20.5,6.8,3,GPS Schedule,-153.7509176,35.18718052,47.48097061
15/09/2020 4:31,13,-36.3974275,174.514663,72.74,64,22.5,2.4,5,GPS Schedule,9.628733003,12.42331434,8.961072138
15/09/2020 4:40,13,-36.3975393,174.5146703,64.34,21,25.5,2.6,5,GPS Schedule,133.8376807,8.641230513,4.524084229
15/09/2020 4:50,13,-36.3974884,174.5145974,53.46,5,22.5,3,5,GPS Schedule,151.000858,9.265957095,20.8053424
15/09/2020 5:00,13,-36.3975055,174.5146985,81.23,5,22.5,5,4,GPS Schedule,-136.548097,26.53199229,46.40238123
15/09/2020 5:11,13,-36.397309,174.51453,-0.43,70,24,4.8,3,GPS Schedule,-73.08203243,31.12300043,20.20933247
15/09/2020 5:20,13,-36.3973948,174.5141997,0.14,70,25.5,2.6,3,GPS Schedule,-142.9893802,32.43011209,38.12694128
15/09/2020 5:31,13,-36.3974909,174.5145411,14.33,70,26,2.2,4,GPS Schedule,-70.90625552,12.07398129,31.89522687
15/09/2020 5:41,13,-36.3974055,174.5146245,0.21,70,25.5,4.4,3,GPS Schedule,-171.5829955,43.79015554,30.47440681
15/09/2020 6:00,13,-36.3976761,174.5142692,-0.06,70,25.5,3,3,GPS Schedule,136.5237962,27.20785139,16.52232306
15/09/2020 6:11,13,-36.3974313,174.5142863,-0.3,70,25.5,5.2,3,GPS Schedule,169.3642396,10.99970011,42.02982498
15/09/2020 6:21,13,-36.3975296,174.5143021,0.08,70,25.5,5.8,3,GPS Schedule,-99.28901321,42.3792708,35.71328665
15/09/2020 6:30,13,-36.3974199,174.5147546,87.37,70,25,6.8,4,GPS Schedule,163.2242037,7.022409539,10.60172189
15/09/2020 6:40,13,-36.3974548,174.5146893,53.47,70,25.5,5.8,4,GPS Schedule,157.3262874,16.72997867,5.302240403
15/09/2020 6:51,13,-36.3973296,174.5147932,85.8,70,27,5.4,4,GPS Schedule,-164.3242084,13.33638275,12.59325037
15/09/2020 7:11,13,-36.3974076,174.5146801,90.9,70,27,3.2,4,GPS Schedule,-131.8285215,1.158738426,44.0180766
15/09/2020 7:21,13,-36.397409,174.5146929,105.86,70,27,3.4,4,GPS Schedule,-119.9442172,44.58501565,44.2588021
15/09/2020 7:31,13,-36.3970371,174.5145048,0.06,70,28,4.6,3,GPS Schedule,-138.8154652,66.67402945,50.20963834
15/09/2020 7:41,13,-36.3976054,174.5142635,0.46,70,28.5,3.2,3,GPS Schedule,-131.2947365,40.59243018,41.02844219
15/09/2020 8:21,13,-36.3974663,174.514682,71.96,70,22.5,3.8,4,GPS Schedule,-94.50278408,9.950202108,11.30441719
15/09/2020 8:30,13,-36.3973863,174.5146319,72.2,59,24.5,2.4,5,GPS Schedule,-104.5611599,8.421190386,9.804180103
15/09/2020 8:40,13,-36.3974365,174.5145615,59.59,4,24.5,2.2,5,GPS Schedule,-147.9650796,15.86632301,11.97299896
15/09/2020 8:50,13,-36.3974132,174.514736,78.27,58,29,1.8,6,GPS Schedule,-133.5425531,7.601269114,238.9904228
15/09/2020 9:00,13,-36.3973719,174.5146684,74.37,22,27.5,1.8,6,GPS Schedule,170.3826186,246.4814851,292.1799589
15/09/2020 9:10,13,-36.3983962,174.5171064,63.44,3,21,1.8,6,GPS Schedule,11.83991851,46.53243623,45.99681898
15/09/2020 9:20,13,-36.3986618,174.5175078,57.16,3,18.5,2,5,GPS Schedule,103.218432,18.61874328,40.7749026
15/09/2020 9:30,13,-36.3987639,174.5173431,82.24,4,18.5,2,5,GPS Schedule,-95.82628447,38.21506212,24.68055773
15/09/2020 9:40,13,-36.3990145,174.5176353,25.98,6,18,2.4,4,GPS Schedule,155.0650214,15.95629906,10.05898773
15/09/2020 9:50,13,-36.3989612,174.5174701,50.85,54,19.5,1.4,5,GPS Schedule,-141.2226315,13.58641925,11.62107003
15/09/2020 10:00,13,-36.3990678,174.5175446,55.03,4,18,1.6,5,GPS Schedule,-133.5343571,3.19100681,53.0743847
15/09/2020 10:10,13,-36.3990403,174.517555,38.94,2,18,2,5,GPS Schedule,168.2300041,56.19430689,62.49977713
15/09/2020 10:20,13,-36.3995446,174.5174979,65.83,2,17.5,4,4,GPS Schedule,54.10103792,9.876688337,36.78160392
15/09/2020 10:30,13,-36.39959,174.5174032,50.59,70,19.5,1.8,4,GPS Schedule,117.0487201,40.2056887,57.88030388
15/09/2020 10:40,13,-36.3992284,174.5173749,66.24,34,18.5,1.2,5,GPS Schedule,3.620221591,17.69914349,23.50016869
15/09/2020 10:50,13,-36.3990689,174.5173749,53.19,1,16.5,1.2,5,GPS Schedule,86.46746468,14.40744609,11.26550573
15/09/2020 11:00,13,-36.3990609,174.5175352,69.55,2,16.5,1.2,4,GPS Schedule,-155.0503415,22.5485532,3.834242056
15/09/2020 11:11,13,-36.3989867,174.5173012,-0.17,70,18.5,2.6,3,GPS Schedule,172.6670779,24.8976456,23.83247136
15/09/2020 11:20,13,-36.3990413,174.5175704,43.85,32,19,1.2,6,GPS Schedule,-106.8843466,6.610395022,6.815941785
15/09/2020 11:30,13,-36.3989818,174.5175668,47.76,17,19.5,1.2,6,GPS Schedule,-177.7743977,13.41651436,12.59886404
15/09/2020 11:40,13,-36.3991027,174.5175683,46.4,1,18.5,1.8,5,GPS Schedule,-111.833065,3.085674157,8.348892138
15/09/2020 11:50,13,-36.3990921,174.5176001,56.43,4,19.5,1.6,6,GPS Schedule,-168.6380125,11.35193296,3.07738303
15/09/2020 12:00,13,-36.3991117,174.5174759,56.86,3,18.5,1.8,5,GPS Schedule,177.5705223,14.38125695,13.91412177
15/09/2020 12:13,13,-36.3990815,174.5176318,66.45,52,20.5,1.6,5,GPS Schedule,106.3124022,5.799555715,10.98898662
15/09/2020 12:20,13,-36.3991337,174.5176286,67.01,7,19,1.4,5,GPS Schedule,124.3503265,13.16339514,6.988097847
15/09/2020 12:30,13,-36.399062,174.5175117,42.43,2,18.5,2,4,GPS Schedule,157.8454492,7.272981866,17.84322745
15/09/2020 12:41,13,-36.399079,174.51759,56.71,62,20.5,2.8,5,GPS Schedule,-29.05066498,11.13226214,12.59554877
15/09/2020 12:50,13,-36.3990547,174.5177104,38.46,1,18,3.4,5,GPS Schedule,-106.2333355,9.775748926,22.7444942
15/09/2020 13:00,13,-36.3989786,174.5176555,46.55,2,18,4,5,GPS Schedule,-86.17798057,19.89518349,14.50939738
15/09/2020 13:10,13,-36.3990584,174.5174569,56.45,1,18.5,4.6,5,GPS Schedule,137.0106855,19.700036,2.051297946
15/09/2020 13:20,13,-36.3988922,174.5175341,54.5,2,18,4.6,5,GPS Schedule,-177.1067567,17.88074901,29.46265379
15/09/2020 13:30,13,-36.39904,174.5174547,52.47,3,17.5,4.2,5,GPS Schedule,-51.22488913,14.75810333,10.64635864
15/09/2020 13:40,13,-36.3991577,174.5175313,60.03,40,17.5,1.8,5,GPS Schedule,144.8420355,5.652823518,14.09868904
15/09/2020 13:50,13,-36.3991345,174.5174752,45,4,16,1.8,5,GPS Schedule,103.8676981,14.34156993,39.59718353
15/09/2020 14:00,13,-36.3990369,174.51758,54.62,2,16.5,1.8,5,GPS Schedule,-23.29583905,26.01649818,50.92606931
15/09/2020 14:10,13,-36.3988135,174.517668,86.57,2,15.5,2,5,GPS Schedule,-71.79418479,36.39888921,109.8731825
15/09/2020 14:20,13,-36.3986213,174.5173392,53.15,4,16,2.2,5,GPS Schedule,-113.5397865,119.2203745,138.5662598
15/09/2020 14:30,13,-36.3996709,174.5170554,43.46,9,15.5,2.2,5,GPS Schedule,15.1825555,19.94351324,52.40109976
15/09/2020 14:40,13,-36.3998303,174.5169527,41.37,6,16,2.2,5,GPS Schedule,-2.472090687,32.46908578,28.50548133
15/09/2020 14:51,13,-36.4000954,174.5167995,67.19,62,16.5,1.2,6,GPS Schedule,119.3569694,19.33876098,73.43622937
15/09/2020 15:00,13,-36.3999537,174.516674,91.89,2,15,1.8,5,GPS Schedule,-162.7448515,91.68022645,91.10712044
15/09/2020 15:11,13,-36.4007379,174.5169957,61.49,70,17,2,4,GPS Schedule,103.6491671,2.574220664,52.97075606
15/09/2020 15:21,13,-36.4007398,174.5169671,54.46,63,17,1.8,6,GPS Schedule,82.74535041,52.58409676,101.5080718
15/09/2020 15:30,13,-36.4002762,174.5168457,31.56,2,15,2,6,GPS Schedule,0.359477538,48.92447387,82.61575629
15/09/2020 15:40,13,-36.3998443,174.5167361,51.07,2,15.5,2.4,6,GPS Schedule,84.74084304,62.23787567,393.2321222
15/09/2020 15:50,13,-36.3996817,174.5174001,80.59,2,14.5,3.6,5,GPS Schedule,19.6334644,334.0562282,750.3507095
15/09/2020 16:00,13,-36.3998277,174.5211196,55.25,2,14.5,3.8,6,GPS Schedule,11.95791311,420.344422,592.5314014
15/09/2020 16:10,13,-36.4007912,174.5256513,-0.46,70,16.5,7.4,3,GPS Schedule,31.01840829,191.2837506,422.1703678
15/09/2020 16:20,13,-36.402026,174.5271392,59.72,51,16.5,3.4,5,GPS Schedule,19.84580721,237.2226218,703.225882
15/09/2020 16:30,13,-36.4039728,174.5282318,70.04,7,15.5,4.8,4,GPS Schedule,-23.15785832,478.9019089,812.0632015
15/09/2020 16:41,13,-36.406885,174.532172,71.58,62,16.5,2,5,GPS Schedule,16.12392929,341.0345295,356.8393142
15/09/2020 16:50,13,-36.4095071,174.5341552,91.5,22,16,1.8,5,GPS Schedule,77.52752644,54.62195825,292.280971
15/09/2020 17:00,13,-36.4098485,174.5337165,104.15,5,16.5,1.8,5,GPS Schedule,-32.50242793,244.737137,422.7848522
15/09/2020 17:10,13,-36.4119923,174.5330756,68.01,13,15.5,1.8,4,GPS Schedule,-57.50293088,237.4842481,208.134547
15/09/2020 17:20,13,-36.4135339,174.5349122,63.51,32,16.5,1.2,7,GPS Schedule,120.6150816,81.59264604,200.0337603
