GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
10/07/2020 3:39,3,-36.5365332,174.2408421,126.57,1,14.5,2,5,GPS Schedule,25.10586193,33.66270504,33.90983236
10/07/2020 3:50,3,-36.5362518,174.2409825,146.89,37,15,2.2,5,GPS Schedule,88.95336707,3.517556959,4.523325909
10/07/2020 4:00,3,-36.5362631,174.2410192,163.66,2,13.5,2.2,5,GPS Schedule,110.6837653,4.345807256,164.5372658
10/07/2020 4:10,3,-36.5362924,174.240987,167.68,35,14,1.8,6,GPS Schedule,121.1288137,166.7418324,336.9531615
10/07/2020 4:20,3,-36.5348578,174.2404332,132.26,18,14,1.6,6,GPS Schedule,-82.4079788,271.6025966,471.7099644
10/07/2020 4:30,3,-36.5352706,174.2374437,87.23,12,13.5,1.6,6,GPS Schedule,25.71715899,212.0500309,275.9230959
10/07/2020 4:40,3,-36.5347436,174.2351676,120.8,31,14.5,1.6,6,GPS Schedule,-27.47992356,69.86600522,70.41735199
10/07/2020 4:50,3,-36.5348688,174.234403,117.18,2,14,1.6,6,GPS Schedule,84.88924441,4.550284341,4.647906099
10/07/2020 5:00,3,-36.5348295,174.2343885,97.86,36,16,1,8,GPS Schedule,96.70771008,1.617968418,2.266315647
10/07/2020 5:09,3,-36.534827,174.2344063,104.95,1,15.5,1.6,5,GPS Schedule,130.1997142,2.944054866,16.84438634
10/07/2020 5:20,3,-36.5348499,174.2343897,113.28,1,16,1.2,6,GPS Schedule,-83.50123021,16.25524387,159.5981839
10/07/2020 5:30,3,-36.5349377,174.234535,95.09,1,15,1.2,6,GPS Schedule,-131.5295932,169.9109236,322.7224308
10/07/2020 5:40,3,-36.5334117,174.2343794,95.21,3,13.5,1.2,7,GPS Schedule,78.16277431,241.7228728,397.8393281
10/07/2020 5:50,3,-36.5327915,174.2369669,137.7,2,12.5,1.2,7,GPS Schedule,-13.9728143,158.9641719,215.5495106
10/07/2020 6:00,3,-36.5320641,174.2384961,130.75,3,12,1.4,6,GPS Schedule,-42.31311934,69.55942825,73.63707548
10/07/2020 6:10,3,-36.5314652,174.2387254,136.47,2,12.5,1.4,6,GPS Schedule,83.08652545,17.2007316,14.99388578
10/07/2020 6:20,3,-36.5314928,174.2389144,149.13,3,12.5,1.6,6,GPS Schedule,-122.0237997,12.60604421,177.5276919
10/07/2020 6:30,3,-36.5313873,174.2388622,144.79,4,13,1.8,5,GPS Schedule,-15.54630215,165.3506969,191.1292434
10/07/2020 6:40,3,-36.5302022,174.237743,137.51,2,12,2,5,GPS Schedule,-119.7179683,208.0984944,253.3662123
10/07/2020 6:50,3,-36.5319288,174.2368362,120.78,4,11.5,2.2,5,GPS Schedule,106.9906259,217.6127908,316.0034191
10/07/2020 7:00,3,-36.5306693,174.2349737,104.49,33,12.5,1.8,6,GPS Schedule,-90.43298514,230.7853582,312.6602549
10/07/2020 7:10,3,-36.5322734,174.2333335,85.96,57,12.5,1.6,6,GPS Schedule,-26.67105818,88.77080463,129.1768228
10/07/2020 7:20,3,-36.5330533,174.2331129,80.01,4,11,1.4,6,GPS Schedule,-77.65056129,76.75797294,126.5914148
10/07/2020 7:30,3,-36.5333479,174.2338884,93,2,10.5,1.2,6,GPS Schedule,-121.5389801,148.5278353,113.49198
10/07/2020 7:40,3,-36.5320176,174.2337055,41.97,1,11,2.2,5,GPS Schedule,-138.7488868,169.0212543,85.99860252
10/07/2020 7:50,3,-36.5332665,174.2326251,91.76,4,10.5,1,6,GPS Schedule,-149.7978824,133.1834636,174.4739372
10/07/2020 8:00,3,-36.5327616,174.2339743,90.11,3,9.5,1,6,GPS Schedule,-8.357029724,41.62755901,124.5255862
10/07/2020 8:10,3,-36.532556,174.2343631,68.83,1,10,3,5,GPS Schedule,73.77778732,106.3072361,91.2913799
10/07/2020 8:20,3,-36.5331787,174.2352652,99.87,3,10.5,1,6,GPS Schedule,123.6807082,36.4045895,190.7360408
10/07/2020 8:30,3,-36.5332679,174.234874,96.59,2,11,1.2,5,GPS Schedule,57.62337765,168.7477469,165.8040398
10/07/2020 8:40,3,-36.5322534,174.2334703,99.04,1,11,1.2,5,GPS Schedule,-107.354434,89.68826155,136.1763924
10/07/2020 8:50,3,-36.5329889,174.2330551,72.86,4,13,1.2,5,GPS Schedule,-125.6274709,167.264203,345.0082596
10/07/2020 9:00,3,-36.5326978,174.2348877,89.59,9,12.5,1.2,5,GPS Schedule,-16.8600887,181.5059935,217.9515362
10/07/2020 9:10,3,-36.53193,174.2366773,118.92,33,13,0.8,9,GPS Schedule,49.75209903,50.98774513,194.9036871
10/07/2020 9:20,3,-36.5321003,174.2372061,121.97,32,12.5,2.2,5,GPS Schedule,-46.93793622,156.4965673,195.9967799
10/07/2020 9:30,3,-36.5315002,174.2387875,121.14,18,12.5,2,4,GPS Schedule,-22.76094601,42.1007338,174.1707746
10/07/2020 9:41,3,-36.5312185,174.2391024,148.23,70,14,4.6,4,GPS Schedule,-89.11085359,168.3538258,233.1837809
10/07/2020 9:50,3,-36.5301849,174.2377263,130.02,52,13,2,5,GPS Schedule,-101.4061386,198.0367557,360.2068597
10/07/2020 10:00,3,-36.5317059,174.2365696,105.46,2,11,2,5,GPS Schedule,-47.8460481,196.0223731,415.5009372
10/07/2020 10:10,3,-36.5334013,174.2371842,130.36,9,12.5,2,4,GPS Schedule,29.92544502,233.9415549,315.0805222
10/07/2020 10:20,3,-36.5354502,174.2365691,90.57,58,13.5,1.2,6,GPS Schedule,23.38809253,86.36424055,183.4989844
10/07/2020 10:30,3,-36.5360717,174.2359886,83.16,4,12.5,1.2,6,GPS Schedule,62.24290607,126.6040411,140.8961369
10/07/2020 10:40,3,-36.5358883,174.2345932,88.78,1,12,1.2,6,GPS Schedule,-93.52544748,70.10482598,226.3791533
10/07/2020 10:50,3,-36.5365169,174.2345151,103.82,5,14,1.2,6,GPS Schedule,-78.21784278,201.4113049,252.3393057
10/07/2020 11:00,3,-36.5370629,174.2366601,75.8,3,13,1.4,5,GPS Schedule,8.485855585,51.37653958,77.10167711
10/07/2020 11:10,3,-36.5372658,174.2371758,104.19,1,12.5,3.6,5,GPS Schedule,-67.94461294,41.3487336,41.33411173
10/07/2020 11:20,3,-36.5370167,174.2375192,91.11,4,13,1.2,6,GPS Schedule,92.83898186,3.77575333,184.7648697
10/07/2020 11:30,3,-36.5370431,174.2375458,85.48,2,13,1.4,6,GPS Schedule,-145.9886458,187.8826214,210.4115375
10/07/2020 11:40,3,-36.5353567,174.2373592,87.77,2,11.5,2,5,GPS Schedule,-11.0134812,22.9052736,28.53353424
