GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
9/10/2020 15:50,14,-36.4840243,174.5260878,95.31,14,14.5,3.6,5,GPS Schedule,7.012067359,40.11636991,156.3997132
9/10/2020 16:00,14,-36.4837085,174.5258699,167.93,31,15.5,4.2,4,GPS Schedule,-86.47924762,148.7238061,151.1219567
9/10/2020 17:31,14,-36.4842877,174.5243732,0.29,70,30,3,3,GPS Schedule,82.27311707,13.45415748,26.27905848
9/10/2020 17:41,14,-36.4841864,174.5242907,0.36,70,32,3,3,GPS Schedule,128.0546701,32.34230422,15.84109016
9/10/2020 18:31,14,-36.4842104,174.5246504,3.48,70,35,1.6,4,GPS Schedule,-151.6398494,24.59809214,14.63855076
9/10/2020 21:40,14,-36.4840894,174.5244204,-0.23,70,32,2,3,GPS Schedule,-143.9851914,22.15335253,95.17792534
9/10/2020 21:50,14,-36.4842759,174.5245086,0.38,70,31,8,3,GPS Schedule,11.55336444,73.36995811,15.76044809
9/10/2020 22:21,14,-36.4849283,174.5246416,0.02,70,29.5,4.6,3,GPS Schedule,167.7344469,74.02742031,94.83691015
9/10/2020 22:31,14,-36.4843081,174.5243373,12.36,70,31,2.2,4,GPS Schedule,79.11759509,46.92815645,40.10210338
9/10/2020 23:01,14,-36.4840809,174.524779,90.19,70,33,2.8,4,GPS Schedule,135.817696,56.85852282,33.20967662
9/10/2020 23:31,14,-36.4845795,174.5246328,0.23,70,31,3,3,GPS Schedule,148.7730784,63.9174138,49.26172163
10/10/2020 0:31,14,-36.4840314,174.5244135,0.07,70,34,3.2,3,GPS Schedule,137.5845357,71.02206806,152.2429017
10/10/2020 1:01,14,-36.4843483,174.5251021,83.7,70,31.5,8.2,4,GPS Schedule,92.86153662,138.2539425,88.50234854
10/10/2020 2:50,14,-36.4853986,174.5242722,0.09,70,24.5,8,3,GPS Schedule,162.7095599,53.62150174,47.87258492
10/10/2020 3:11,14,-36.4849324,174.5244296,118.82,70,29.5,4.6,4,GPS Schedule,-121.8043699,13.59246221,15.57544034
10/10/2020 3:21,14,-36.4849673,174.5242842,121.99,70,30,2,4,GPS Schedule,30.51958636,2.253042449,3.974754378
10/10/2020 3:41,14,-36.4849624,174.5242598,119.36,70,30,2.2,4,GPS Schedule,-4.710890753,1.725013779,9.986705579
10/10/2020 3:51,14,-36.4849599,174.5242408,123.1,70,32.5,4.2,4,GPS Schedule,146.5073128,11.37982065,5.277311999
10/10/2020 4:00,14,-36.4849178,174.5243566,110.91,51,33.5,1.8,5,GPS Schedule,-154.0391503,8.489759763,3.13728771
10/10/2020 4:10,14,-36.4849155,174.5242619,117.98,5,31,1.8,5,GPS Schedule,162.6169171,9.948446067,9.948446067
10/10/2020 4:20,14,-36.4848913,174.5243688,109.85,3,29.5,4.6,4,GPS Schedule,-74.33961609,0,12.79462276
10/10/2020 4:30,14,-36.4848913,174.5243688,109.85,70,30.5,5,4,GPS Schedule,-135.5441133,12.79462276,16.66960576
10/10/2020 4:40,14,-36.4849736,174.5242688,117.68,35,30,2.6,5,GPS Schedule,38.52553315,4.631617114,4.677949744
10/10/2020 4:50,14,-36.4849787,174.5242175,123.64,7,28.5,3,5,GPS Schedule,-156.8956019,8.57057063,20.51704277
10/10/2020 5:00,14,-36.4850001,174.5243094,101.93,6,27.5,3.6,5,GPS Schedule,-103.1315394,20.68974198,8.205967628
10/10/2020 5:10,14,-36.4848139,174.5243213,126.5,3,24.5,4.2,5,GPS Schedule,-157.2320179,17.28124432,16.6623417
10/10/2020 5:20,14,-36.4849542,174.5242376,118.91,2,27.5,4.8,5,GPS Schedule,-165.9262398,32.88624178,12.96230332
10/10/2020 5:30,14,-36.4847265,174.5244725,112.71,2,29.5,4.8,5,GPS Schedule,168.8351263,43.55417404,28.85301798
10/10/2020 5:40,14,-36.485071,174.5242396,104.74,3,31,4.4,5,GPS Schedule,177.5960596,14.7207185,19.77454665
10/10/2020 5:50,14,-36.484952,174.5243122,114.19,4,32,4.4,4,GPS Schedule,-63.13445073,8.13237913,80.97766541
10/10/2020 6:11,14,-36.4848934,174.5242577,111.21,70,33.5,8.4,4,GPS Schedule,79.87961094,79.15194754,0.913290955
10/10/2020 6:41,14,-36.4843715,174.5248598,-0.52,70,27.5,3.8,3,GPS Schedule,-179.9108038,80.05679191,84.03217087
10/10/2020 6:51,14,-36.4848986,174.5242498,115.48,70,26.5,2.8,4,GPS Schedule,-66.96021342,9.090924646,230.1750566
10/10/2020 7:01,14,-36.4849735,174.5242909,-0.02,70,24.5,3,3,GPS Schedule,162.9724774,238.8520784,233.8135648
10/10/2020 7:41,14,-36.4833472,174.5225448,0.13,70,19,3.2,3,GPS Schedule,-123.2900796,9.421364111,35.36374842
10/10/2020 7:51,14,-36.4834289,174.5225162,-0.35,70,18.5,3.2,3,GPS Schedule,-49.9169984,28.5549037,58.19049574
10/10/2020 8:01,14,-36.4836419,174.522695,16.46,70,19,2,4,GPS Schedule,-63.75495221,39.62401752,40.36409584
10/10/2020 8:11,14,-36.4835929,174.523133,0.27,70,20,2.2,3,GPS Schedule,119.7049964,40.72376321,13.77484456
10/10/2020 8:20,14,-36.4839336,174.5229641,1.29,70,20.5,1.6,4,GPS Schedule,160.2578572,37.6095318,37.46914822
10/10/2020 8:51,14,-36.4835949,174.5229793,134.51,62,20,1.2,6,GPS Schedule,-102.3695423,0.683069961,10.6269541
10/10/2020 9:00,14,-36.483596,174.5229718,125.94,19,19,1.2,6,GPS Schedule,-71.27323197,10.38794242,16.71196263
10/10/2020 9:11,14,-36.4836886,174.5229548,113.73,70,20,2,4,GPS Schedule,-54.0259342,8.341458868,11.23468222
10/10/2020 9:21,14,-36.4837412,174.5230213,-0.12,70,20,3.6,3,GPS Schedule,-161.5825622,18.8354193,16.98395665
10/10/2020 9:31,14,-36.4835902,174.5229253,123.45,63,20,1.4,5,GPS Schedule,-123.3122146,3.965636808,42.74782013
10/10/2020 9:40,14,-36.4836213,174.5229035,113.74,18,19,1.6,5,GPS Schedule,141.4441797,45.77743662,63.94605184
10/10/2020 9:51,14,-36.4832139,174.5228232,-0.04,70,20,2.8,3,GPS Schedule,34.9926393,20.8068468,16.58624776
10/10/2020 10:01,14,-36.4830453,174.5229248,0.03,70,21,4,3,GPS Schedule,162.2185468,35.13371982,40.36536535
10/10/2020 10:11,14,-36.4833587,174.5228691,0.1,70,21,2,4,GPS Schedule,-97.6350272,25.08299619,55.74297944
10/10/2020 10:30,14,-36.4833608,174.523149,-0.22,70,20.5,2.6,3,GPS Schedule,118.2297616,63.03954897,48.94417687
10/10/2020 10:40,14,-36.4838588,174.5228105,155.47,70,22,2.4,4,GPS Schedule,-157.6142249,15.63747058,9.738460098
10/10/2020 10:50,14,-36.4837704,174.5229464,136.77,51,23.5,1.4,5,GPS Schedule,155.7149546,6.94101413,2.558214766
10/10/2020 11:00,14,-36.4838262,174.5229114,126.73,2,22.5,1.4,5,GPS Schedule,160.3892833,7.595488932,14.37058143
10/10/2020 11:10,14,-36.4837583,174.5229221,133.54,6,24,1.6,5,GPS Schedule,-15.8987023,6.914211555,10.79839459
10/10/2020 11:20,14,-36.4836967,174.5229105,141.1,4,25,1.6,5,GPS Schedule,94.01363609,8.792575431,1.10426726
10/10/2020 11:30,14,-36.4836903,174.5230083,137.03,3,26.5,1.8,5,GPS Schedule,173.1696239,8.375335046,4.91888668
10/10/2020 11:40,14,-36.4837053,174.5229167,123,7,27.5,2,5,GPS Schedule,148.0235176,9.23129999,12.89910516
10/10/2020 11:50,14,-36.4836481,174.5229915,139.99,7,28,2,5,GPS Schedule,-130.0065807,16.72296116,180.5114581
10/10/2020 12:00,14,-36.4836309,174.5228061,105.58,3,28,5.2,4,GPS Schedule,32.72006573,166.2156003,20.24910841
10/10/2020 12:11,14,-36.4826827,174.5213702,0.63,70,30.5,8.4,3,GPS Schedule,-178.9636127,186.2130917,183.0634036
10/10/2020 12:30,14,-36.4837683,174.5229548,120.27,33,31,2.6,5,GPS Schedule,-123.7294424,5.786264364,4.900057394
10/10/2020 12:40,14,-36.4837165,174.5229622,124.68,16,31.5,2.4,5,GPS Schedule,-126.5009279,4.983378447,4.862375734
10/10/2020 12:50,14,-36.4837389,174.522914,109.54,11,32.5,2.2,5,GPS Schedule,-176.7784321,9.829807218,2.612033868
10/10/2020 13:00,14,-36.4836991,174.523012,128.97,18,33,2.2,4,GPS Schedule,-164.5922686,9.521635513,7.969170345
10/10/2020 13:10,14,-36.4837159,174.5229078,126.46,33,34,2,6,GPS Schedule,-129.3310924,2.99094386,6.592915531
10/10/2020 13:20,14,-36.483733,174.5229336,118.84,22,34,2.2,5,GPS Schedule,-46.27036194,4.161085171,2.963718669
10/10/2020 13:30,14,-36.4837285,174.5229797,132.97,17,34.5,2,6,GPS Schedule,141.6632302,4.720511451,7.62076387
10/10/2020 13:40,14,-36.4837587,174.5229426,118.35,17,34.5,2.6,5,GPS Schedule,26.90281845,3.105680306,14.68253487
10/10/2020 13:50,14,-36.4837675,174.5229097,106.94,3,34,2.4,6,GPS Schedule,70.54130747,13.35297581,9.226825874
10/10/2020 14:00,14,-36.4836724,174.5228184,136.34,4,34.5,2.6,5,GPS Schedule,147.699241,17.1365542,14.96187663
10/10/2020 14:10,14,-36.483725,174.5229982,115,3,34.5,2.6,5,GPS Schedule,-167.7862697,2.232671287,11.12315309
10/10/2020 14:20,14,-36.4837143,174.5229771,141.83,3,34,2.8,5,GPS Schedule,-18.25863414,8.980875332,11.46123757
10/10/2020 14:40,14,-36.4836949,174.5228798,131.29,33,35,2,6,GPS Schedule,89.45800463,7.036215737,7.889419404
10/10/2020 15:00,14,-36.4836332,174.5228979,147.27,18,31.5,3.8,5,GPS Schedule,146.7740002,12.76910862,14.50298978
10/10/2020 15:11,14,-36.4837414,174.5229464,134.39,64,31.5,4.8,5,GPS Schedule,-0.990106812,1.734109118,1.982979658
10/10/2020 15:20,14,-36.483756,174.5229533,130.52,3,30.5,3.4,5,GPS Schedule,-154.2683525,3.39664947,7.118325512
10/10/2020 15:31,14,-36.4837255,174.5229565,131.73,64,33,4,5,GPS Schedule,-98.04739192,6.749214066,3.098969902
10/10/2020 15:40,14,-36.4837289,174.5228813,122.82,3,31,4.4,5,GPS Schedule,-162.2543041,4.110340298,1.346543286
10/10/2020 15:51,14,-36.4837382,174.5229257,123.1,63,31.5,1.6,5,GPS Schedule,178.8714423,5.453650443,5.103242117
10/10/2020 16:00,14,-36.4837268,174.5228665,131.54,1,28.5,1.6,5,GPS Schedule,125.9094351,5.75433625,9.2764775
10/10/2020 16:10,14,-36.483693,174.5229152,133.25,3,29,1.6,5,GPS Schedule,-33.07189452,3.90679688,6.651202049
10/10/2020 16:20,14,-36.4836592,174.5229274,131.6,3,29.5,1.6,5,GPS Schedule,-144.2823255,9.41987305,4.539198508
10/10/2020 16:30,14,-36.4837115,174.5228446,91.79,2,29.5,1.8,5,GPS Schedule,156.5262166,6.085855374,9.767898097
10/10/2020 16:40,14,-36.4836633,174.522877,112.48,6,30,2,5,GPS Schedule,40.89115084,4.317889592,96.96558949
10/10/2020 16:50,14,-36.4836496,174.5229221,124.62,24,32,2.4,4,GPS Schedule,-78.99867835,96.04891821,6.384755669
10/10/2020 17:01,14,-36.4827962,174.5227431,29.01,70,32.5,4.8,4,GPS Schedule,179.5786907,102.3918945,103.3310677
10/10/2020 17:10,14,-36.4837048,174.5229422,126.43,52,31,1.4,5,GPS Schedule,-81.89427468,5.603793078,0.556797824
10/10/2020 17:20,14,-36.4837031,174.5230047,146.87,2,28,2,4,GPS Schedule,178.2981321,6.132664942,9.045516102
10/10/2020 17:31,14,-36.4837066,174.5229364,132.89,65,29.5,1.4,7,GPS Schedule,-54.39489552,3.976749392,12.30240459
10/10/2020 17:40,14,-36.483737,174.5229129,108.15,3,27.5,1.6,6,GPS Schedule,99.17655,12.29339593,66.84152695
10/10/2020 17:50,14,-36.4836641,174.5228096,164.49,2,27.5,2,4,GPS Schedule,-107.029829,69.40024516,16.49395474
10/10/2020 18:00,14,-36.4842349,174.5224931,-0.19,70,30.5,3,3,GPS Schedule,-166.6073035,71.20790015,68.95212698
10/10/2020 18:10,14,-36.4837259,174.522977,116.55,34,27,1.6,5,GPS Schedule,-113.176283,6.363343926,62.55984507
10/10/2020 18:20,14,-36.4837117,174.5229082,113.62,19,26,1.4,5,GPS Schedule,-67.82443536,59.87988716,1.15471004
10/10/2020 18:31,14,-36.4841454,174.5225106,-0.22,70,27.5,2.4,3,GPS Schedule,-179.0512995,60.46362185,59.36457086
10/10/2020 18:41,14,-36.4837129,174.522921,128.58,70,27.5,3.4,4,GPS Schedule,-124.2687829,1.992431475,14.86997186
10/10/2020 18:50,14,-36.4837119,174.5228988,128.73,52,27,2,5,GPS Schedule,-69.25649542,14.04708247,2.566085291
10/10/2020 19:00,14,-36.4838276,174.5228352,116.41,6,27.5,2.2,5,GPS Schedule,177.5145545,11.541135,4.226811747
10/10/2020 19:10,14,-36.4837308,174.5228823,124.21,36,30.5,3.2,5,GPS Schedule,-175.9386028,7.36513077,39.41811557
10/10/2020 19:20,14,-36.4837907,174.5228469,127,4,30,3.8,5,GPS Schedule,-159.6889295,46.24230291,36.72428699
10/10/2020 19:30,14,-36.4835003,174.523217,155.44,2,30,4.6,5,GPS Schedule,-160.3885432,10.276487,49.94028101
10/10/2020 19:40,14,-36.4835388,174.5231127,154.71,6,30.5,3.6,4,GPS Schedule,-86.84510541,48.30922125,64.76747864
10/10/2020 19:50,14,-36.4839441,174.5233095,-0.29,70,33,3,3,GPS Schedule,160.7263906,108.3754776,49.80465748
10/10/2020 20:01,14,-36.4832035,174.5225211,-0.16,70,33,4,3,GPS Schedule,-174.3686378,59.19641716,42.79724832
10/10/2020 20:10,14,-36.4836402,174.5229005,137.82,35,32.5,1.6,5,GPS Schedule,169.1074933,16.82040995,5.673118224
10/10/2020 20:20,14,-36.4835348,174.5227656,141.86,3,31,5.6,4,GPS Schedule,-175.9836293,22.32854067,28.35216794
10/10/2020 20:30,14,-36.4836845,174.5229321,126.12,34,32.5,1.8,5,GPS Schedule,43.34486969,7.614729865,4.184424533
10/10/2020 20:40,14,-36.4837531,174.52293,129.28,13,33,2,5,GPS Schedule,147.4025025,5.590344695,5.619993324
10/10/2020 20:50,14,-36.48371,174.5228977,127.34,5,33.5,2.2,5,GPS Schedule,-112.1321155,4.289733143,3.366931008
10/10/2020 21:00,14,-36.483741,174.5228691,122.69,7,35,2.4,5,GPS Schedule,-162.6904554,7.211090893,9.042359347
10/10/2020 21:10,14,-36.4837028,174.5229342,130.1,3,34,2.6,5,GPS Schedule,123.4166645,10.71933886,7.016080771
10/10/2020 21:20,14,-36.4837993,174.5229396,144.21,3,34.5,2.4,5,GPS Schedule,139.8375037,6.996656573,4.076707819
10/10/2020 21:30,14,-36.483753,174.5228866,130.98,4,35,2.2,5,GPS Schedule,-163.3943392,3.152189386,19.77698383
10/10/2020 21:40,14,-36.4837785,174.5229021,164.15,3,32.5,2,4,GPS Schedule,148.1140331,22.38329254,19.06048049
10/10/2020 21:51,14,-36.4836717,174.5226902,0.22,70,29,2.6,3,GPS Schedule,162.4354175,39.16313676,39.43776297
10/10/2020 22:00,14,-36.4837595,174.5231135,121.59,35,27.5,1.8,5,GPS Schedule,-118.2275321,37.62009204,7.572770687
10/10/2020 22:10,14,-36.4834303,174.5230132,43.17,4,26,3,5,GPS Schedule,169.0380652,39.41785603,27.8632303
10/10/2020 22:20,14,-36.4837528,174.5231976,127.64,12,29.5,2.4,5,GPS Schedule,-135.3904932,24.88938978,11.19955715
10/10/2020 22:30,14,-36.4835418,174.5232918,115.57,6,30.5,2.2,5,GPS Schedule,-159.3147163,16.34698974,20.41890379
10/10/2020 22:40,14,-36.4836538,174.5231733,117.28,2,30.5,2.2,5,GPS Schedule,-35.89368682,4.787156323,29.21036712
10/10/2020 22:50,14,-36.4836968,174.523169,115.86,5,31.5,2.6,5,GPS Schedule,-129.3380181,32.00931864,6.547995532
10/10/2020 23:00,14,-36.4835325,174.5234626,91.74,8,32.5,5.8,4,GPS Schedule,176.5780975,38.21531213,38.60530433
10/10/2020 23:10,14,-36.4837452,174.5231272,110.28,58,35,1.8,5,GPS Schedule,85.11042641,3.112112099,2.698847828
10/10/2020 23:20,14,-36.4837247,174.5231035,120.09,6,33.5,1.8,5,GPS Schedule,-135.4838492,3.807478307,56.87112226
10/10/2020 23:30,14,-36.483759,174.5231024,121.67,7,33,1.6,5,GPS Schedule,91.61570423,56.85098101,70.35870781
10/10/2020 23:40,14,-36.4837313,174.5224689,73.69,6,32.5,4.2,4,GPS Schedule,74.84419184,29.17334378,60.0512732
10/10/2020 23:50,14,-36.4834742,174.5224009,-0.41,70,34,4.2,3,GPS Schedule,119.4481309,68.75572732,42.76150029
11/10/2020 0:01,14,-36.4836594,174.5231331,123.16,70,33.5,5.2,4,GPS Schedule,164.8694143,105.1854097,8.244365715
11/10/2020 0:11,14,-36.483622,174.5219602,7.68,70,33,3.8,4,GPS Schedule,176.7465373,99.3296269,79.54011759
11/10/2020 0:20,14,-36.4836065,174.5230685,95.78,35,34,5.2,5,GPS Schedule,-150.5981491,23.69712824,159.548641
11/10/2020 0:30,14,-36.4835049,174.5228359,38.7,70,34,4.4,5,GPS Schedule,-138.9313335,176.65309,39.62441561
11/10/2020 1:21,14,-36.4849958,174.523527,-0.02,70,34,6.8,3,GPS Schedule,-171.2624211,145.4487679,146.230199
11/10/2020 1:30,14,-36.4837127,174.5231955,121.88,35,31,4,5,GPS Schedule,-74.06274608,2.758264522,104.2112577
11/10/2020 1:40,14,-36.4837109,174.5231648,112.06,36,31,3,4,GPS Schedule,-61.33581498,102.8600791,112.4820292
11/10/2020 1:50,14,-36.4844899,174.5225427,0.22,70,31,3.4,3,GPS Schedule,-34.47728676,11.44560477,89.13358252
11/10/2020 2:01,14,-36.484593,174.5225464,-0.11,70,31,6.2,3,GPS Schedule,-153.8557857,99.26536966,109.8841906
11/10/2020 2:51,14,-36.4837789,174.5230055,101.85,70,33.5,2.4,4,GPS Schedule,-9.356892848,10.74792945,11.54902139
11/10/2020 3:01,14,-36.4836854,174.5230368,117.58,70,33.5,3.2,4,GPS Schedule,173.2922981,22.15494548,7.672697589
11/10/2020 3:11,14,-36.4838829,174.5230006,0.49,70,34,2.4,3,GPS Schedule,-176.2927782,29.64637336,30.52761591
11/10/2020 3:41,14,-36.4836217,174.5230701,112,70,33,3,4,GPS Schedule,-100.7390769,14.66449054,7.432417583
11/10/2020 3:51,14,-36.4836185,174.5229065,-0.21,70,32.5,4.4,3,GPS Schedule,-150.8759735,14.88425383,16.6036496
11/10/2020 4:01,14,-36.4836866,174.5230496,132.53,70,32.5,4.2,4,GPS Schedule,52.37651767,2.605601369,1.371508861
11/10/2020 4:10,14,-36.4837099,174.5230532,125.67,33,32.5,1.8,5,GPS Schedule,178.3479664,1.235068142,1.881968558
11/10/2020 4:20,14,-36.4836989,174.5230511,122.28,4,31,1.8,5,GPS Schedule,59.04456669,0.920350627,16.01645257
11/10/2020 4:30,14,-36.4836936,174.523059,118.02,5,30.5,2,5,GPS Schedule,-26.85154109,15.1899386,27.34745191
11/10/2020 4:40,14,-36.483568,174.5231264,146.97,5,30.5,2.4,5,GPS Schedule,-45.81025806,14.49698002,20.46372548
11/10/2020 5:31,14,-36.4834472,174.5230648,0.28,70,35.5,3.2,3,GPS Schedule,-153.3467601,32.35939796,23.45465703
11/10/2020 6:01,14,-36.483738,174.5230379,123.14,70,29.5,4.2,4,GPS Schedule,-152.4717933,10.62818387,3.567148047
11/10/2020 6:10,14,-36.4836566,174.5231004,137.03,51,28.5,1.6,5,GPS Schedule,-174.6652041,7.154598584,61.5165822
11/10/2020 6:20,14,-36.483708,174.5230522,124.27,7,27.5,1.6,5,GPS Schedule,40.10537041,55.87140891,10.68999076
11/10/2020 6:30,14,-36.4838192,174.5224441,-0.05,70,29.5,3,3,GPS Schedule,-179.25466,66.53193721,58.39755983
11/10/2020 6:41,14,-36.4836944,174.5231703,143.13,70,29.5,3.8,4,GPS Schedule,-144.2391569,10.41638882,22.38537497
11/10/2020 6:51,14,-36.4836566,174.5230639,133.67,67,28,1.6,5,GPS Schedule,-16.37698762,12.19810575,18.2553978
11/10/2020 7:00,14,-36.4836425,174.5229289,118.96,2,24,2.2,4,GPS Schedule,118.1000689,20.49253795,14.05112873
11/10/2020 7:11,14,-36.4834921,174.5230616,0.25,70,23.5,2,4,GPS Schedule,-151.5125423,28.10579826,47.52221946
11/10/2020 7:20,14,-36.4836033,174.5227798,124.84,52,22,3.6,5,GPS Schedule,-25.13260223,20.5536489,0.784760374
11/10/2020 7:30,14,-36.4837476,174.522636,151.96,5,20.5,2.8,5,GPS Schedule,-178.7912515,21.20318263,14.81873372
11/10/2020 7:40,14,-36.4836013,174.5227882,108.34,3,21.5,2,5,GPS Schedule,146.9931032,8.497385872,8.187363696
11/10/2020 7:50,14,-36.4836773,174.5227766,127.2,3,22,1.6,5,GPS Schedule,106.3533408,1.649871637,6.539951874
11/10/2020 8:00,14,-36.4836714,174.5227597,133.14,32,24,1.4,5,GPS Schedule,21.58767478,4.977576753,8.03895096
11/10/2020 8:10,14,-36.4836397,174.5227204,110.97,22,24,1.6,5,GPS Schedule,-43.92938327,3.674610979,0.460375027
11/10/2020 8:20,14,-36.4836391,174.5226794,141.34,24,23,1.8,5,GPS Schedule,-175.098844,3.324452706,6.207300838
11/10/2020 8:31,14,-36.4836422,174.5227163,132.46,63,24,4.4,5,GPS Schedule,122.4916401,7.323664519,6.832448071
11/10/2020 8:40,14,-36.4836939,174.5226655,129.75,24,23,1.8,5,GPS Schedule,-138.8603254,10.35979982,5.66521241
11/10/2020 8:50,14,-36.483677,174.5227792,117.15,33,22.5,1.4,5,GPS Schedule,149.1417447,6.92878135,13.1682061
11/10/2020 9:01,14,-36.4837182,174.5227211,131.15,70,22,1.2,5,GPS Schedule,-68.76096813,8.96577552,31.20751121
11/10/2020 9:10,14,-36.4837941,174.5227554,138.26,70,22,4.2,4,GPS Schedule,90.61826054,29.98876705,12.38130073
11/10/2020 9:40,14,-36.483884,174.5224398,0.32,70,25,3.4,3,GPS Schedule,179.4101691,42.36462943,41.83706727
11/10/2020 9:50,14,-36.4837533,174.522884,141.03,57,26.5,3,5,GPS Schedule,99.74741028,4.522310285,47.68197652
11/10/2020 10:00,14,-36.4837934,174.522893,141.73,33,26.5,3.8,5,GPS Schedule,-131.145048,50.53574138,11.03860048
11/10/2020 10:21,14,-36.4834374,174.5232447,0.05,70,28.5,4.2,3,GPS Schedule,-178.1264476,39.59447294,38.52227789
11/10/2020 10:30,14,-36.4837089,174.522958,119.1,57,29,1.6,5,GPS Schedule,104.2424819,6.404205197,3.655522868
11/10/2020 10:40,14,-36.4836618,174.5229167,119.43,18,27.5,1.4,5,GPS Schedule,-145.6638058,5.848843839,4.483250157
11/10/2020 10:50,14,-36.4837145,174.5229178,124.99,2,27.5,2.2,4,GPS Schedule,175.3413504,1.371508861,6.963151193
11/10/2020 11:00,14,-36.4837022,174.5229163,135.24,33,28,1.2,7,GPS Schedule,-116.6108515,7.468668479,1.998878099
11/10/2020 11:10,14,-36.4837381,174.5228458,121.45,17,27.5,1.4,7,GPS Schedule,164.9627938,6.722247012,9.295432955
11/10/2020 11:20,14,-36.4836936,174.5228967,124.75,2,28,1.4,6,GPS Schedule,81.58796306,5.51148325,8.738869027
11/10/2020 11:30,14,-36.4837216,174.5229475,134,51,30.5,3.4,5,GPS Schedule,165.3344428,13.95866617,2.133531975
11/10/2020 11:40,14,-36.4836793,174.5228008,103.36,5,28.5,2.8,4,GPS Schedule,171.3763297,14.21467369,4.866960035
11/10/2020 11:50,14,-36.4837038,174.5229565,129.95,51,30.5,1.4,5,GPS Schedule,-177.4714045,9.374445692,94.73997648
11/10/2020 12:00,14,-36.483684,174.5228548,114.42,18,29.5,2,4,GPS Schedule,-0.207286116,85.36558607,8.564442846
11/10/2020 12:21,14,-36.4835064,174.5219279,-0.2,70,30.5,3.8,3,GPS Schedule,-178.7221527,93.69453762,92.78653396
11/10/2020 12:40,14,-36.4837196,174.5229396,137.67,33,31,2,6,GPS Schedule,-175.4230707,0.910937027,4.465456365
11/10/2020 12:50,14,-36.4837169,174.52293,126.3,17,30.5,2,6,GPS Schedule,-103.2574499,4.585446084,2.664796571
11/10/2020 13:00,14,-36.483758,174.5229247,123.49,3,30.5,2,6,GPS Schedule,144.4692245,3.738841168,15.45615935
