GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
28/07/2020 3:20,6,-36.4057841,174.5006778,6.4,1,23,3,5,GPS Schedule,-179.4638816,29.06952389,14.49279921
28/07/2020 3:30,6,-36.4060209,174.5008164,95.45,2,23,2.4,5,GPS Schedule,170.8897478,14.96032864,2.66775653
28/07/2020 3:40,6,-36.4059097,174.5007221,54.9,3,22.5,2.2,5,GPS Schedule,-169.8812817,14.27082634,14.65772857
28/07/2020 3:50,6,-36.4060269,174.5007876,62.54,35,23.5,1.6,5,GPS Schedule,-14.63844919,0.399523085,5.34721521
28/07/2020 4:00,6,-36.4060297,174.5007904,78.97,39,23,4.8,5,GPS Schedule,141.6464655,5.654770091,34.82552404
28/07/2020 4:10,6,-36.4060185,174.5007289,58.74,2,21,1.4,5,GPS Schedule,79.33930559,33.33319162,4.597906422
28/07/2020 4:20,6,-36.4057183,174.5007421,36.53,2,20.5,4.6,4,GPS Schedule,172.8206841,35.01780129,31.41413932
28/07/2020 4:30,6,-36.4060326,174.5007771,76.85,38,22,0.8,8,GPS Schedule,159.1510755,3.888795939,2.408414185
28/07/2020 4:40,6,-36.4060011,174.5007581,78.22,2,20.5,0.8,8,GPS Schedule,-174.4173835,1.491834114,6.794123129
28/07/2020 4:50,6,-36.4060137,174.5007639,72.95,2,20.5,1,7,GPS Schedule,-45.41577866,5.663323854,16.38991246
28/07/2020 5:00,6,-36.4060346,174.5008215,76.54,3,20.5,1,7,GPS Schedule,-89.25511797,15.30692832,26.7230876
28/07/2020 5:10,6,-36.4059095,174.5008934,71.77,5,20,1.2,6,GPS Schedule,-15.25646924,11.65031554,4.94369656
28/07/2020 5:20,6,-36.405806,174.5009152,75.55,3,19,1,7,GPS Schedule,-161.3424191,7.790127193,31.42261635
28/07/2020 5:30,6,-36.4058678,174.500874,84.79,6,19,2.8,5,GPS Schedule,-45.42760551,25.46151802,31.3950406
28/07/2020 5:40,6,-36.4060871,174.5009575,95.6,32,20.5,2,6,GPS Schedule,99.79961979,23.20529727,27.06760947
28/07/2020 5:50,6,-36.4061137,174.5007009,73.07,17,20,2.2,5,GPS Schedule,21.83479072,4.114175336,4.238203936
28/07/2020 6:00,6,-36.4061044,174.5006565,72.78,32,20.5,2.2,5,GPS Schedule,-111.2470522,3.296157994,3.59849166
28/07/2020 6:10,6,-36.4061339,174.5006608,80.14,17,20.5,2.2,5,GPS Schedule,-103.8373495,2.433307525,10.49860916
28/07/2020 6:20,6,-36.4061262,174.5006862,82.98,33,21,1.2,7,GPS Schedule,-6.490243818,8.07729291,4.274520567
28/07/2020 6:30,6,-36.4060931,174.5007664,69.43,2,20,1.8,6,GPS Schedule,-149.9969219,5.595700755,11.74910013
28/07/2020 6:40,6,-36.4060905,174.5007041,74.88,2,20,1.2,7,GPS Schedule,90.02985912,10.33391297,3.813873647
28/07/2020 6:50,6,-36.4059975,174.5007101,87.18,1,20,2.8,5,GPS Schedule,-164.6657421,7.305675512,8.420673182
28/07/2020 7:00,6,-36.40606,174.5006845,62.61,1,20,2,5,GPS Schedule,90.44038499,4.243991062,5.961055444
28/07/2020 7:10,6,-36.4060477,174.5006397,74.57,2,20,2.2,5,GPS Schedule,-117.4653369,6.578423997,16.91475313
28/07/2020 7:20,6,-36.4061063,174.5006508,79.24,33,21,2.2,5,GPS Schedule,-18.72859104,10.55225408,10.9640697
28/07/2020 7:30,6,-36.4061907,174.500705,58.11,2,20,2.2,5,GPS Schedule,-102.6182495,6.07010339,10.10882742
28/07/2020 7:40,6,-36.4061555,174.5007568,63.41,1,19.5,2.2,5,GPS Schedule,-59.24086668,5.554651019,16.67215743
28/07/2020 7:50,6,-36.4061061,174.5007468,60.72,2,20,2.2,4,GPS Schedule,-94.56579951,16.16801703,11.19471186
28/07/2020 8:00,6,-36.406141,174.5005718,55.47,33,21.5,1.4,8,GPS Schedule,-165.7274916,26.13003093,6.211108078
28/07/2020 8:10,6,-36.4061427,174.5008631,68.71,1,20,1.8,5,GPS Schedule,-171.1464072,21.0854032,17.29011908
28/07/2020 8:20,6,-36.4061121,174.5006311,69.94,2,20,1.6,7,GPS Schedule,162.4887772,4.0242262,3.754014724
28/07/2020 8:30,6,-36.4061069,174.5006755,69.04,5,20,1.4,8,GPS Schedule,-111.2249253,1.31280179,6.833469656
28/07/2020 8:40,6,-36.4060966,174.5006683,85.75,8,20,2,4,GPS Schedule,-15.74712112,5.560644489,21.63002593
28/07/2020 8:50,6,-36.4060613,174.5006243,70.85,32,21,2.2,5,GPS Schedule,-101.1451444,22.00550571,23.68077067
28/07/2020 9:00,6,-36.4062264,174.5004884,69.59,24,21,2.2,5,GPS Schedule,-6.393019414,1.684999885,8.288149758
28/07/2020 9:10,6,-36.4062399,174.5004798,60.81,6,19,2,5,GPS Schedule,-115.3096343,8.867323582,6.219053542
28/07/2020 9:20,6,-36.4062426,174.5005786,58.72,4,18.5,2,5,GPS Schedule,142.4873672,3.948189453,2.093802847
28/07/2020 9:30,6,-36.4062633,174.5005428,70.78,4,19,1.8,5,GPS Schedule,150.0131159,4.119720079,4.858478002
28/07/2020 9:40,6,-36.4062295,174.5005618,64.07,6,19.5,1.6,5,GPS Schedule,-169.1056842,8.841153789,8.5768044
28/07/2020 9:50,6,-36.4062945,174.5005048,81.23,4,20,1.6,5,GPS Schedule,104.0973108,1.972170153,22.23688468
28/07/2020 10:00,6,-36.406281,174.5004905,76.53,5,20,3.4,4,GPS Schedule,-17.3042809,20.34623888,21.81323414
28/07/2020 10:21,6,-36.4061835,174.5002984,40.66,70,21,2.4,4,GPS Schedule,-96.17915339,10.35359495,4.238058606
28/07/2020 10:31,6,-36.4062674,174.5002479,66.79,64,21.5,1,7,GPS Schedule,-158.3815819,7.778501197,8.876945913
28/07/2020 10:40,6,-36.4062201,174.5003119,72.22,5,20.5,1,7,GPS Schedule,99.06002228,5.674075798,4.219379789
28/07/2020 10:50,6,-36.4062628,174.5003467,64.11,4,20,1,7,GPS Schedule,143.5613597,2.02604975,3.879639684
28/07/2020 11:00,6,-36.4062565,174.5003255,65.06,4,20,1,7,GPS Schedule,-71.5277956,2.728341576,1.131856268
28/07/2020 11:10,6,-36.4062757,174.5003065,70.59,5,18.5,1,7,GPS Schedule,-171.8689343,1.636871294,3.100779073
28/07/2020 11:20,6,-36.4062656,174.5003198,72.11,2,17,1.4,5,GPS Schedule,-133.4395229,3.989445737,6.934049683
28/07/2020 11:30,6,-36.4062635,174.5002754,72.42,7,17,1.4,6,GPS Schedule,-6.576882006,2.955786385,2.952573567
28/07/2020 11:40,6,-36.406265,174.5002425,60.41,5,17.5,1.4,6,GPS Schedule,-139.0187347,4.458530946,6.224512321
28/07/2020 11:50,6,-36.4062896,174.5002818,81.98,2,18,1.6,5,GPS Schedule,-22.60031542,1.867890374,6.907745317
28/07/2020 12:01,6,-36.406294,174.5003019,79.63,65,20,1.8,6,GPS Schedule,39.62444182,5.365527156,8.080794601
28/07/2020 12:10,6,-36.4063335,174.5003364,45.04,1,17.5,1.8,5,GPS Schedule,-168.2577644,13.25992297,19.99700687
28/07/2020 12:20,6,-36.4062239,174.5002775,71.65,3,17,1.6,6,GPS Schedule,53.89576909,9.071573296,11.49993569
28/07/2020 12:30,6,-36.4061534,174.5003287,60.34,35,17.5,2,5,GPS Schedule,84.26335523,6.219059215,8.61159299
28/07/2020 12:40,6,-36.4061768,174.5003917,70.31,3,16,2.2,5,GPS Schedule,-92.70934902,6.257968051,20.13230028
28/07/2020 12:50,6,-36.4061245,174.5004178,83.23,3,16,2.2,5,GPS Schedule,15.47123603,14.03176379,16.0032682
28/07/2020 13:00,6,-36.4060241,174.5005129,81.49,5,16.5,2.4,5,GPS Schedule,-173.0305602,29.84052185,27.9310111
28/07/2020 13:10,6,-36.4062162,174.5002801,61.01,3,16,2.6,4,GPS Schedule,-113.9698743,6.06903152,2.45072598
28/07/2020 13:20,6,-36.4062353,174.5003435,58.14,51,18.5,1.4,5,GPS Schedule,-174.0170054,8.403646985,10.46990349
28/07/2020 13:30,6,-36.4062016,174.5002596,75.01,2,17,1.4,5,GPS Schedule,-118.8802594,11.5067153,0.68183315
28/07/2020 13:40,6,-36.4063052,174.5002651,50.98,7,17.5,1.4,5,GPS Schedule,-176.6572319,11.60848733,13.38307371
28/07/2020 13:50,6,-36.4062006,174.5002671,83.58,3,17.5,1.4,5,GPS Schedule,77.82172517,4.646674523,12.03182946
28/07/2020 14:00,6,-36.4061924,174.5003179,89.86,34,19,1.2,6,GPS Schedule,116.4347896,13.35808577,8.954444602
28/07/2020 14:10,6,-36.4063086,174.500279,67.33,2,17.5,1.2,5,GPS Schedule,137.9187876,9.721375958,8.887183419
28/07/2020 14:20,6,-36.4062305,174.5002299,68.96,3,18,1.2,6,GPS Schedule,113.9257905,3.799521741,12.01208491
28/07/2020 14:30,6,-36.4062287,174.5002722,65.86,6,19,2.2,5,GPS Schedule,-88.9383022,11.32515786,4.278522154
28/07/2020 14:40,6,-36.4061267,174.5002679,52.57,2,18,1.6,6,GPS Schedule,-176.159245,15.51045602,17.16705229
28/07/2020 14:50,6,-36.4062664,174.5002622,70.3,2,18,2.6,4,GPS Schedule,-14.6422456,1.706600165,2.309612249
28/07/2020 15:00,6,-36.4062814,174.5002664,76.47,33,19.5,2.4,5,GPS Schedule,96.20531371,1.751585351,6.666297379
28/07/2020 15:10,6,-36.4062832,174.500247,93.06,12,19,3,4,GPS Schedule,-132.3924228,7.72050343,10.15161307
28/07/2020 15:20,6,-36.4063289,174.5003119,81.12,36,21,1.6,6,GPS Schedule,-165.6069189,17.44674561,9.891299406
28/07/2020 15:30,6,-36.4061994,174.5002016,85.44,3,19.5,1.6,5,GPS Schedule,145.6695821,13.39504425,30.35576142
28/07/2020 15:40,6,-36.4062429,174.5003409,68.78,2,18.5,1.4,6,GPS Schedule,82.65144007,25.5810334,13.02476867
28/07/2020 15:50,6,-36.4064668,174.500273,60.37,4,16.5,1.4,5,GPS Schedule,-160.2100746,14.34237429,113.1261035
28/07/2020 16:00,6,-36.4063591,174.5003614,63.09,2,16.5,1.4,5,GPS Schedule,80.47477425,109.8649362,106.4031444
28/07/2020 16:10,6,-36.4067624,174.50148,81.6,34,14.5,2.4,5,GPS Schedule,-178.005698,3.463958226,2.601402946
28/07/2020 16:20,6,-36.4067487,174.5014453,92.08,13,13,2.4,5,GPS Schedule,-153.010793,1.014016025,14.43371617
28/07/2020 16:30,6,-36.406756,174.5014521,87.61,1,12,2.2,5,GPS Schedule,154.4137834,15.34164933,44.41197224
28/07/2020 16:40,6,-36.4066923,174.5013003,75.29,4,12.5,7.2,4,GPS Schedule,21.88473585,29.80621895,175.1290873
28/07/2020 16:50,6,-36.4064886,174.5010837,67.19,2,15.5,1.8,5,GPS Schedule,-48.05958529,153.7988004,290.8707994
28/07/2020 17:00,6,-36.4064581,174.4993695,76.84,4,14,1.6,5,GPS Schedule,23.43099841,143.2523086,133.2695872
28/07/2020 17:41,6,-36.4059188,174.4979185,-0.39,70,19.5,2.2,3,GPS Schedule,-135.5044593,14.54218496,50.28578161
28/07/2020 17:51,6,-36.4060413,174.4979761,11.51,70,23.5,2,4,GPS Schedule,-79.19128761,45.48722602,13.31117861
28/07/2020 20:51,6,-36.4059701,174.4984755,0.32,70,31,3.2,3,GPS Schedule,163.13468,41.79022897,72.62314257
28/07/2020 23:51,6,-36.4061403,174.4980599,-0.02,70,24.5,3.2,3,GPS Schedule,-23.78739331,32.39985968,35.33368578
29/07/2020 1:20,6,-36.4063661,174.4978309,-0.3,70,24.5,2.6,3,GPS Schedule,5.584166228,2.946646482,32.99525606
29/07/2020 1:31,6,-36.4063849,174.4978077,0.24,70,27.5,2.8,3,GPS Schedule,153.186706,35.59829911,43.76441336
29/07/2020 1:41,6,-36.40608,174.4979311,66.34,64,29.5,2,5,GPS Schedule,-95.02976926,28.76913525,9.619106544
29/07/2020 1:50,6,-36.4060213,174.4976187,49.91,16,30.5,2,5,GPS Schedule,-168.5124763,20.4662576,17.99705348
29/07/2020 2:00,6,-36.406098,174.4978262,88.91,3,31.5,1.8,5,GPS Schedule,-119.3960396,12.48354243,16.10162752
29/07/2020 2:10,6,-36.4059859,174.4978145,131.04,3,32.5,1.8,5,GPS Schedule,-173.6779967,28.45046877,20.80683846
