GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
29/08/2020 5:10,10,-36.4127661,174.4490465,40.89,36,30,1.8,6,GPS Schedule,152.8447577,19.81872525,4.781785363
29/08/2020 5:20,10,-36.4125883,174.4490674,76.05,3,27,2,6,GPS Schedule,166.0429684,19.10898165,16.00085788
29/08/2020 5:30,10,-36.4127586,174.449099,23.48,2,26,2.4,5,GPS Schedule,139.0312186,24.38132974,25.67891655
29/08/2020 5:40,10,-36.4126159,174.4488923,70.22,4,26.5,2.6,5,GPS Schedule,88.96967632,7.63312319,16.85606985
29/08/2020 5:50,10,-36.4125628,174.4489464,76.52,3,26,2.8,5,GPS Schedule,114.8659627,18.57735651,23.6368783
29/08/2020 6:00,10,-36.4127137,174.4490361,50.45,3,26.5,3.4,5,GPS Schedule,42.74759136,6.350102935,3.979467081
29/08/2020 6:10,10,-36.4127684,174.4490153,43.91,6,27.5,2.4,4,GPS Schedule,-161.0686161,9.411275805,12.67172308
29/08/2020 6:21,10,-36.4126998,174.449077,57.6,62,30,2.2,5,GPS Schedule,171.5444299,21.90490909,5.301335056
29/08/2020 6:30,10,-36.4128748,174.448964,19.47,2,28,2.2,5,GPS Schedule,-166.7365994,23.00806118,99.89048448
29/08/2020 6:40,10,-36.4127179,174.4491317,44.76,3,25.5,2.2,5,GPS Schedule,88.62962504,96.65593254,152.818669
29/08/2020 6:50,10,-36.4132714,174.4499638,42.35,33,22.5,2,6,GPS Schedule,-70.25214525,90.13318983,109.4694883
29/08/2020 7:00,10,-36.4128555,174.450827,47.65,2,17.5,2,6,GPS Schedule,56.00527048,29.60021854,30.3359964
29/08/2020 7:10,10,-36.4129691,174.4511256,52.46,3,16,1.8,6,GPS Schedule,-7.814142205,0.742504553,7.293088327
29/08/2020 7:20,10,-36.4129711,174.4511335,48.8,3,16,2,6,GPS Schedule,-169.9676149,8.023092448,4.137782378
29/08/2020 7:30,10,-36.4129378,174.4510541,70.65,1,15.5,2.8,5,GPS Schedule,-153.9408437,9.375165263,10.57301812
29/08/2020 7:40,10,-36.4130057,174.4511163,70.54,1,16.5,1.8,6,GPS Schedule,-116.5140803,10.62039515,25.91991469
29/08/2020 7:50,10,-36.4129204,174.45117,48,3,16.5,1.6,6,GPS Schedule,53.53501543,18.16021441,95.5187206
29/08/2020 8:00,10,-36.4128934,174.4513697,43.63,1,16.5,1.6,6,GPS Schedule,71.38037065,88.15732205,171.4190871
29/08/2020 8:10,10,-36.4135941,174.4518329,79.73,2,15.5,2.2,5,GPS Schedule,154.4209585,246.6569929,177.3844522
29/08/2020 8:21,10,-36.412278,174.4496167,-0.24,70,17,5.2,3,GPS Schedule,-161.2324445,74.89921738,28.6325918
29/08/2020 8:31,10,-36.4128314,174.4500948,2.42,70,17.5,7.8,4,GPS Schedule,-161.3122524,86.56766898,82.75530181
29/08/2020 8:41,10,-36.4120824,174.4498249,42.66,63,18,2,5,GPS Schedule,-160.4660939,4.056990846,33.16042078
29/08/2020 8:50,10,-36.4121189,174.4498223,16.96,2,16.5,2.2,5,GPS Schedule,-125.4030555,35.34544033,9.447762517
29/08/2020 9:00,10,-36.4119496,174.4501561,141.82,9,17.5,2.4,5,GPS Schedule,-170.3635696,42.21238643,34.24379372
29/08/2020 9:10,10,-36.412095,174.4497212,66.04,50,18.5,1.8,5,GPS Schedule,-168.9887601,8.154148708,34.83296283
29/08/2020 9:20,10,-36.4120804,174.4498103,51.39,4,17,3.2,4,GPS Schedule,-134.7758099,40.09190331,40.36769929
29/08/2020 9:41,10,-36.4118796,174.4494387,32.74,70,18,4,4,GPS Schedule,-89.54305723,4.401775243,11.90411006
29/08/2020 9:51,10,-36.4119124,174.4494111,29.49,70,18.5,2.8,4,GPS Schedule,-67.21815332,9.486482351,47.30936211
29/08/2020 10:01,10,-36.4119841,174.4494687,37.23,70,19,5.6,4,GPS Schedule,136.3732084,53.72118712,111.9058848
29/08/2020 10:21,10,-36.4118721,174.448886,40.61,70,16.5,3,4,GPS Schedule,19.86297021,59.88203137,65.13015663
29/08/2020 10:31,10,-36.4115763,174.4483276,31.19,67,15.5,2.2,5,GPS Schedule,-28.83175775,5.919300721,10.71413176
29/08/2020 10:40,10,-36.4115722,174.4482618,45.3,6,13,1.8,5,GPS Schedule,-55.71796505,6.198483158,6.227086862
29/08/2020 10:50,10,-36.4116158,174.4482186,89.28,1,12.5,1.4,5,GPS Schedule,-176.4207537,12.40144423,9.696878196
29/08/2020 11:00,10,-36.4115331,174.4483116,47.81,7,14,1.4,5,GPS Schedule,164.8768651,2.830767802,9.580846746
29/08/2020 11:10,10,-36.4115558,174.4482972,46.07,3,14.5,1.6,5,GPS Schedule,-24.99846049,6.94029145,3.124471745
29/08/2020 11:20,10,-36.4116183,174.4482943,34.99,5,15.5,2.2,5,GPS Schedule,-153.3470416,5.93898861,3.686900682
29/08/2020 11:30,10,-36.4115714,174.4483262,42.04,33,17,1.2,7,GPS Schedule,-150.8309869,7.469388738,11.80238364
29/08/2020 11:40,10,-36.4116071,174.4482556,28.25,2,15.5,2,6,GPS Schedule,45.03881681,5.274770901,7.448038265
29/08/2020 11:50,10,-36.4115964,174.4481983,13.01,1,15.5,1.6,6,GPS Schedule,7.789961154,2.187550705,11.98953037
29/08/2020 12:00,10,-36.4115894,174.4481755,37.66,1,15.5,1.8,5,GPS Schedule,146.5241224,13.75333453,12.89317237
29/08/2020 12:10,10,-36.4115622,174.4483251,40.05,2,16,1.2,6,GPS Schedule,167.3803677,0.882935286,2.513066965
29/08/2020 12:20,10,-36.4115656,174.4483162,42.92,6,16.5,1.4,6,GPS Schedule,23.40228217,1.67817415,1.882355701
29/08/2020 12:30,10,-36.4115661,174.4482975,34.42,4,16,1.4,6,GPS Schedule,-88.10536324,0.798959866,2.943447769
29/08/2020 12:40,10,-36.4115733,174.4482975,35.02,3,16.5,1.6,6,GPS Schedule,-15.61359192,2.166105002,4.239874763
29/08/2020 12:50,10,-36.4115921,174.448304,43.98,2,17.5,5,5,GPS Schedule,-170.4571941,6.360770178,3.740897994
29/08/2020 13:00,10,-36.4115351,174.4482965,30.66,10,18,1.6,6,GPS Schedule,-175.882526,2.631438592,4.485472131
29/08/2020 13:10,10,-36.4115588,174.4482975,33.83,2,17,2.6,5,GPS Schedule,-84.28160269,3.379746831,10.93564398
29/08/2020 13:20,10,-36.4115608,174.4483351,38.58,2,17,2,5,GPS Schedule,-40.00022562,8.128653233,5.723629927
29/08/2020 13:30,10,-36.4115175,174.4484082,41.73,3,17,2,5,GPS Schedule,-148.1122209,10.68626613,11.61606004
29/08/2020 13:40,10,-36.4115248,174.4482894,47.37,35,17.5,1.4,6,GPS Schedule,-64.03316221,1.850137925,1.698951197
29/08/2020 13:50,10,-36.4115403,174.4482818,39.98,5,16,1.2,6,GPS Schedule,133.3030045,0.232779537,15.21637186
29/08/2020 14:00,10,-36.4115384,174.4482807,38.59,2,15.5,1.2,6,GPS Schedule,-78.63332115,15.16878253,8.703135748
29/08/2020 14:10,10,-36.4115708,174.4481164,45.51,1,15,1.6,5,GPS Schedule,151.4059586,18.11869367,10.82946417
29/08/2020 14:20,10,-36.4114609,174.4482658,53.62,1,15,1.2,6,GPS Schedule,155.7705764,8.649437139,1.776124268
29/08/2020 14:30,10,-36.4115324,174.4482274,41.17,2,15.5,1.2,6,GPS Schedule,-176.4471898,10.32613283,5.383846405
29/08/2020 14:40,10,-36.4114495,174.4482797,30.07,2,15.5,4.2,5,GPS Schedule,-160.8873371,13.94670497,6.528545732
29/08/2020 14:50,10,-36.4115366,174.4481676,37.17,2,14.5,1.2,6,GPS Schedule,-169.2740803,7.712664088,6.419668074
29/08/2020 15:00,10,-36.4114986,174.4482396,39.52,3,16,1.2,6,GPS Schedule,127.17925,2.803312939,2.954325499
29/08/2020 15:10,10,-36.4115238,174.4482374,39.1,2,16,1.2,6,GPS Schedule,172.0876913,5.705639153,2.803312939
29/08/2020 15:20,10,-36.4114725,174.4482331,29.96,34,17.5,1.4,6,GPS Schedule,172.4945283,2.954325499,2.114477618
29/08/2020 15:30,10,-36.4114986,174.4482396,39.52,2,17,1.2,6,GPS Schedule,151.668879,4.183283879,1.170217159
29/08/2020 15:40,10,-36.4114696,174.4482098,28.73,3,17.5,1.2,6,GPS Schedule,174.2406291,3.069839528,3.132282695
29/08/2020 15:50,10,-36.411489,174.4482342,32.55,33,19.5,1.8,5,GPS Schedule,98.72067968,1.242562041,5.116345945
29/08/2020 16:00,10,-36.4114957,174.4482231,33.22,13,18.5,1.6,5,GPS Schedule,-72.03826803,4.594754408,8.899763503
29/08/2020 16:10,10,-36.4115349,174.4482396,42.49,2,17,1.6,5,GPS Schedule,144.0118382,12.19812265,2.143625373
29/08/2020 16:20,10,-36.4114715,174.4481285,-0.2,1,17,1.4,5,GPS Schedule,173.3251155,13.72317815,11.02378737
29/08/2020 16:30,10,-36.4115306,174.4482629,43.13,2,16.5,1.6,4,GPS Schedule,-153.1465864,3.127548875,38.5852483
29/08/2020 16:40,10,-36.4115074,174.4482431,31.46,34,18,1.8,5,GPS Schedule,-23.94812827,35.70605001,41.4429444
29/08/2020 16:50,10,-36.4113395,174.4479035,26.39,11,15.5,1.8,5,GPS Schedule,32.28300065,6.607776993,6.668792348
29/08/2020 17:00,10,-36.4112861,174.4478709,36.11,12,14.5,1.8,5,GPS Schedule,96.34320012,1.888952103,53.52858946
29/08/2020 17:10,10,-36.4112803,174.4478907,45.41,1,13,1.6,5,GPS Schedule,67.32745179,52.77208178,65.73459602
29/08/2020 17:20,10,-36.4116304,174.4482889,29.8,3,12.5,1.6,5,GPS Schedule,-49.13032844,17.7044037,29.16492511
29/08/2020 17:30,10,-36.4116256,174.4484862,37.26,9,13,1.6,5,GPS Schedule,83.66524929,21.30515641,11.66086215
29/08/2020 17:40,10,-36.4118157,174.4485195,52.46,5,14,3.2,4,GPS Schedule,148.2527514,14.90695463,102.555788
29/08/2020 17:50,10,-36.4117125,174.4484131,37.67,34,15.5,3.4,5,GPS Schedule,59.46886243,94.17597839,206.0804705
29/08/2020 18:00,10,-36.4109133,174.4487664,43.34,4,12.5,2.8,5,GPS Schedule,-14.35371517,113.5175531,115.1496727
29/08/2020 18:20,10,-36.4098947,174.4488835,68.56,35,23.5,1.4,6,GPS Schedule,-90.9948918,21.39002699,11.11896286
29/08/2020 18:30,10,-36.4098802,174.4486457,38.74,3,26,1.6,5,GPS Schedule,166.4614866,10.86804678,9.142356064
29/08/2020 18:40,10,-36.4098645,174.4487653,46.15,4,27.5,1.8,5,GPS Schedule,133.5373816,2.848151964,4.608417425
29/08/2020 18:51,10,-36.4098857,174.4487474,53.07,64,29.5,1.6,5,GPS Schedule,-142.982689,6.551634252,4.291102719
29/08/2020 19:00,10,-36.4098668,174.4488166,79.49,4,27,1.6,5,GPS Schedule,140.8654286,6.228672191,2.70689856
29/08/2020 19:10,10,-36.4099143,174.4487796,53.81,2,24.5,1.4,5,GPS Schedule,-179.2974727,8.934024997,6.311164107
29/08/2020 19:20,10,-36.4098467,174.4488337,58.93,5,23.5,1.4,5,GPS Schedule,135.7458883,7.379494242,99.28181162
29/08/2020 19:30,10,-36.4099119,174.4488499,82.82,7,23,1.4,5,GPS Schedule,138.7824815,104.7136208,175.9901447
30/08/2020 6:30,10,-36.4093384,174.4479228,64.65,59,32.5,1.8,5,GPS Schedule,-71.81658099,112.496656,214.9978228
30/08/2020 6:40,10,-36.409911,174.4468878,67.8,1,21.5,1.8,5,GPS Schedule,49.96131636,124.6225809,135.4393469
30/08/2020 6:50,10,-36.4096095,174.4455494,62.62,2,17.5,1.8,5,GPS Schedule,-39.68713753,13.6891079,18.08674041
30/08/2020 7:00,10,-36.4096599,174.4454101,48.28,2,16.5,1.8,5,GPS Schedule,-96.31761501,13.42304156,33.73670971
30/08/2020 7:10,10,-36.4097642,174.4454859,41.02,5,16.5,1.8,5,GPS Schedule,148.0116316,44.36363789,60.30730352
30/08/2020 7:20,10,-36.4095791,174.4450475,36.86,1,15.5,2,5,GPS Schedule,50.34181487,21.3907043,14.13757739
30/08/2020 7:30,10,-36.4093906,174.4449976,66.91,1,15.5,2.4,5,GPS Schedule,139.445844,13.71240159,14.33524589
30/08/2020 7:40,10,-36.4094656,174.4451191,45.52,2,15.5,3,5,GPS Schedule,-130.6509007,18.79529797,26.34468344
30/08/2020 7:50,10,-36.4092965,174.4451071,69.27,2,15.5,4,5,GPS Schedule,-71.55271087,13.44718008,12.10441485
30/08/2020 8:00,10,-36.4092648,174.4449624,42.02,33,17,1,8,GPS Schedule,133.0957131,2.109377515,57.32405002
30/08/2020 8:10,10,-36.4092548,174.4449824,38.49,15,17.5,1.4,6,GPS Schedule,-68.18673869,56.50678079,84.58683223
30/08/2020 8:20,10,-36.4087532,174.4448738,39.82,15,17,1.6,6,GPS Schedule,15.7715596,28.80131247,56.82369574
30/08/2020 8:30,10,-36.408495,174.4449065,43.29,20,16.5,1.8,6,GPS Schedule,-31.19122933,30.19314138,24.51166864
30/08/2020 8:50,10,-36.4082491,174.4447624,63.44,1,16,3.4,5,GPS Schedule,-130.4282076,11.06092858,11.67868019
30/08/2020 9:00,10,-36.40834,174.4447118,51.45,2,17,2.2,6,GPS Schedule,-40.54940041,0.797830773,28.89514421
30/08/2020 9:10,10,-36.4083469,174.4447143,41.99,4,17.5,2.4,6,GPS Schedule,147.5248173,29.56503782,67.68578436
30/08/2020 9:20,10,-36.4081714,174.4444663,51.55,9,17.5,2.4,6,GPS Schedule,-79.10865357,55.55688086,206.3706746
30/08/2020 9:30,10,-36.408479,174.4439776,55.8,3,15,2.4,6,GPS Schedule,-43.9299997,162.7278455,165.2046112
30/08/2020 9:40,10,-36.4099306,174.44372,46.31,2,14.5,2.2,6,GPS Schedule,52.1320526,3.986023677,43.5260935
30/08/2020 9:50,10,-36.4099484,174.4436814,41.94,6,15.5,2.4,5,GPS Schedule,-114.7649657,45.04507676,61.93378632
30/08/2020 10:00,10,-36.4101843,174.4440901,41.84,3,15.5,2.4,5,GPS Schedule,-7.039146604,16.98173338,26.91665583
30/08/2020 10:10,10,-36.4102573,174.4442565,46.01,33,17.5,1.2,8,GPS Schedule,-71.73570123,16.22905314,34.34391978
30/08/2020 10:20,10,-36.4101571,174.4443883,47.61,1,16,1.2,7,GPS Schedule,34.70898943,19.73615594,21.75189714
30/08/2020 10:30,10,-36.4101307,174.4446059,38.1,3,16,1,7,GPS Schedule,101.3284252,13.80954583,10.04432714
30/08/2020 10:40,10,-36.410255,174.4445984,39.62,1,16.5,1.2,6,GPS Schedule,-136.6439247,13.35837225,79.63838433
30/08/2020 10:50,10,-36.4101716,174.4447058,40.37,1,16.5,2,5,GPS Schedule,-104.8928803,82.01834317,88.1444017
30/08/2020 11:00,10,-36.4097881,174.4439241,37.43,2,15.5,1.4,6,GPS Schedule,-9.413733336,6.203763978,1.798516496
30/08/2020 11:10,10,-36.4097673,174.4438599,77.62,2,16.5,1.8,5,GPS Schedule,163.1930502,6.068857795,10.1622745
30/08/2020 11:20,10,-36.4097721,174.4439273,39.83,2,17,2.4,5,GPS Schedule,17.74755251,4.212442356,13.94469521
30/08/2020 11:30,10,-36.4097868,174.4439706,39.31,2,17,4,5,GPS Schedule,102.3993975,14.22848048,6.734624945
30/08/2020 11:40,10,-36.4098916,174.4438792,20.17,3,17.5,2.2,5,GPS Schedule,169.8367032,20.25435359,19.23427063
30/08/2020 11:50,10,-36.4097262,174.4439747,51.79,3,18,2.4,5,GPS Schedule,124.0956918,1.939537413,2.134929028
30/08/2020 12:00,10,-36.4097412,174.4439858,52.9,2,18,4.2,5,GPS Schedule,-122.2402398,2.400955045,2.253798437
30/08/2020 12:10,10,-36.4097219,174.4439979,52.44,2,19,3.2,5,GPS Schedule,153.9925989,4.15062628,5.379720426
30/08/2020 12:20,10,-36.4097593,174.4439972,41.77,33,21,1,8,GPS Schedule,79.33901005,2.739749695,1.315827574
30/08/2020 12:30,10,-36.4097635,174.4439671,46.18,17,20,1,8,GPS Schedule,-154.9801445,1.859156828,3.312148241
30/08/2020 12:40,10,-36.4097679,174.4439871,43.83,4,19.5,1,8,GPS Schedule,153.6135341,4.872897677,4.525907809
30/08/2020 12:50,10,-36.4097764,174.4439338,47.6,4,19.5,1,8,GPS Schedule,-113.3136505,1.251839453,3.419464899
30/08/2020 13:00,10,-36.4097857,174.4439417,44.53,2,19,1.6,6,GPS Schedule,-19.63089515,2.214425022,5.207714263
30/08/2020 13:10,10,-36.4097974,174.4439617,42.77,2,19,1.6,6,GPS Schedule,64.68150747,3.860643253,2.689859826
30/08/2020 13:20,10,-36.4098316,174.4439538,49.41,2,19,1.4,6,GPS Schedule,-171.6735123,6.451066093,31.35997638
30/08/2020 13:30,10,-36.4097766,174.4439771,45.9,4,19.5,1.4,6,GPS Schedule,51.34408684,26.92309273,35.07278974
30/08/2020 13:40,10,-36.4096946,174.4442596,54.86,1,18.5,1.4,5,GPS Schedule,67.65262132,14.46222463,49.87311997
30/08/2020 13:50,10,-36.4097913,174.4443677,45.37,4,17.5,1.4,6,GPS Schedule,-3.189732188,35.42680836,46.69910223
30/08/2020 14:00,10,-36.4100159,174.4446484,13.26,1,16.5,1.6,5,GPS Schedule,43.87781657,14.18584772,16.59244584
30/08/2020 14:10,10,-36.4101437,174.4446523,2.46,1,16.5,1.6,5,GPS Schedule,78.25312174,6.190028952,4.362236231
30/08/2020 14:20,10,-36.4101564,174.4445851,29.19,3,17.5,1.8,5,GPS Schedule,135.7328864,3.831857594,29.8300443
30/08/2020 14:30,10,-36.4101273,174.4446081,40.3,32,19.5,0.8,8,GPS Schedule,159.8805647,33.39893826,61.63726094
30/08/2020 14:40,10,-36.4104212,174.4445278,36.51,11,19,0.8,9,GPS Schedule,-24.73017904,29.69686161,96.90531256
30/08/2020 14:50,10,-36.4106827,174.4445982,35.92,17,17,0.8,9,GPS Schedule,-52.74651683,76.00142135,97.42845884
30/08/2020 15:00,10,-36.4109719,174.4453663,41.27,4,14.5,0.8,9,GPS Schedule,32.36254261,24.331845,93.02463999
30/08/2020 15:10,10,-36.4111565,174.4455127,57.3,2,16,1.6,7,GPS Schedule,-91.00634916,90.21446888,119.0691688
30/08/2020 15:20,10,-36.4107058,174.4463498,42.55,3,14,1.6,7,GPS Schedule,-70.92097663,53.62816482,52.19917039
30/08/2020 15:30,10,-36.4102381,174.4461992,37.11,1,14.5,2.2,5,GPS Schedule,114.9813128,3.629376232,8.035015519
30/08/2020 15:40,10,-36.410244,174.446239,44.65,5,18.5,1.4,7,GPS Schedule,-14.37947931,4.46862626,4.566574781
30/08/2020 15:50,10,-36.4102412,174.4462887,50.13,5,18,1.2,7,GPS Schedule,-91.03399899,1.024825579,10.50912515
30/08/2020 16:00,10,-36.410232,174.4462877,48.14,6,17.5,1.2,7,GPS Schedule,-171.2292788,11.52080499,8.541176246
30/08/2020 16:10,10,-36.4103356,174.4462793,34.23,3,17,1,7,GPS Schedule,150.3272143,3.652078312,18.5593702
30/08/2020 16:20,10,-36.410306,174.4462615,37,5,17.5,1,7,GPS Schedule,19.95026274,15.08457619,4.821182539
30/08/2020 16:30,10,-36.4101708,174.446244,57.34,7,18,1.4,6,GPS Schedule,174.3558562,19.59869281,17.32992442
30/08/2020 16:40,10,-36.4103438,174.446288,44.8,51,20,3,5,GPS Schedule,156.9984391,2.494533407,5.657434347
30/08/2020 16:50,10,-36.4103253,174.4462722,50.95,7,19.5,2.6,5,GPS Schedule,-49.36728011,3.706838279,32.61647309
30/08/2020 17:00,10,-36.4103218,174.4462311,54.85,32,22,2.4,5,GPS Schedule,-55.47323779,30.3721841,11.44617011
30/08/2020 17:10,10,-36.4105298,174.446011,89.25,24,24.5,4.2,4,GPS Schedule,170.8502795,40.363089,30.20621015
30/08/2020 17:30,10,-36.4102193,174.4462454,50.05,36,26,1.2,6,GPS Schedule,176.6164403,10.18060233,2.921552302
30/08/2020 17:40,10,-36.4103003,174.4461921,59.76,3,23,1.6,4,GPS Schedule,164.033131,10.62012746,11.05756278
30/08/2020 17:50,10,-36.4102067,174.4462168,41.84,33,24,1.4,5,GPS Schedule,112.6375245,9.205474503,21.95106488
30/08/2020 18:00,10,-36.4102539,174.4463012,39.79,20,24,1.4,5,GPS Schedule,-75.22677382,17.71801535,7.974860599
30/08/2020 18:10,10,-36.4101501,174.4464513,62.14,5,22.5,1.4,5,GPS Schedule,-154.0628609,17.8154452,85.36110499
30/08/2020 18:20,10,-36.4101906,174.4462591,76.27,59,26.5,6.8,3,GPS Schedule,16.6269789,68.13820858,26.16966719
30/08/2020 18:51,10,-36.410169,174.4454999,0.33,70,30.5,5.2,3,GPS Schedule,-163.4032303,47.80496138,71.54284544
30/08/2020 19:01,10,-36.4103065,174.446005,-0.13,70,29.5,4,3,GPS Schedule,-33.97458147,26.72401207,31.21508198
30/08/2020 20:21,10,-36.4102427,174.4462923,41.47,70,28.5,1.8,4,GPS Schedule,-106.0207216,25.11254636,9.127511938
30/08/2020 20:41,10,-36.4100495,174.4461465,-0.22,70,29.5,3.4,3,GPS Schedule,166.335468,17.4651174,29.29865391
30/08/2020 20:51,10,-36.4101607,174.4462843,-0.11,70,32,2.2,3,GPS Schedule,49.37004488,14.75614909,7.479924803
30/08/2020 21:00,10,-36.4102933,174.4462719,60.82,47,33,1.8,5,GPS Schedule,-174.752428,7.337137622,12.25837651
30/08/2020 21:10,10,-36.4102281,174.4462855,45.35,22,33.5,1.8,5,GPS Schedule,-62.98380771,7.037408509,9.865945012
30/08/2020 21:20,10,-36.4101903,174.4462225,34.2,23,34,1.8,5,GPS Schedule,-108.4012668,9.484198748,10.61695954
30/08/2020 21:41,10,-36.4102715,174.4461895,28.72,63,32,1.8,5,GPS Schedule,104.5023653,7.705190815,4.2670854
30/08/2020 21:50,10,-36.410234,174.4461172,32.67,5,31.5,1.8,5,GPS Schedule,-178.7555021,11.96717587,24.45752131
30/08/2020 22:00,10,-36.4102942,174.4462279,48.88,34,34,2.6,5,GPS Schedule,-35.14032179,13.6814286,13.19425687
30/08/2020 22:10,10,-36.4102916,174.4463804,69.49,3,33,2.8,5,GPS Schedule,134.3491476,18.41648594,33.85541649
30/08/2020 22:20,10,-36.4104127,174.44624,59.7,4,33.5,3.6,4,GPS Schedule,121.5293534,39.62681935,37.68807876
30/08/2020 22:51,10,-36.4100683,174.4461232,0.32,70,35.5,4,3,GPS Schedule,-109.9402642,19.23656553,28.94636065
30/08/2020 23:21,10,-36.4101684,174.4459481,0.42,70,36.5,3,3,GPS Schedule,-41.42319223,11.57385804,29.86370831
30/08/2020 23:41,10,-36.4102699,174.4459184,0.31,70,36.5,3.4,3,GPS Schedule,-102.4630346,30.14057338,28.23979478
30/08/2020 23:50,10,-36.4102739,174.4462544,51.93,57,32.5,2.4,5,GPS Schedule,-110.8318234,8.737868262,5.695181667
31/08/2020 0:00,10,-36.4101999,174.4462211,46.23,5,28,2.8,4,GPS Schedule,154.2931754,3.622214451,4.778864821
31/08/2020 0:10,10,-36.4102227,174.44625,42.79,35,29,1.4,5,GPS Schedule,172.9780635,8.35335062,17.18453627
31/08/2020 0:20,10,-36.4101771,174.4461759,31.12,3,27,2,4,GPS Schedule,147.5372969,23.63736944,10.6160806
31/08/2020 0:31,10,-36.410195,174.4464385,-0.22,70,30,7.6,3,GPS Schedule,154.7677256,18.04014764,18.89732234
31/08/2020 0:41,10,-36.4102517,174.44625,45.17,70,32.5,2.8,4,GPS Schedule,-81.2274814,3.512186633,28.33060616
31/08/2020 0:51,10,-36.4102827,174.4462579,43.87,59,34,3.6,5,GPS Schedule,121.4632487,30.00495691,11.20311645
31/08/2020 1:00,10,-36.410191,174.4459432,22.3,38,30.5,3.6,5,GPS Schedule,-158.5671653,25.62829604,53.38122897
31/08/2020 1:10,10,-36.4103433,174.446158,49.92,29,29.5,3.6,5,GPS Schedule,-63.24548468,36.69000534,13.40551239
31/08/2020 1:30,10,-36.4102195,174.4465373,-0.53,70,33,4,3,GPS Schedule,-169.5006687,24.45641919,24.3098883
31/08/2020 1:41,10,-36.4102634,174.4462701,43.41,62,34,1.4,6,GPS Schedule,101.489423,0.79895969,21.97919492
31/08/2020 1:50,10,-36.4102562,174.4462701,42.82,1,32,3.2,4,GPS Schedule,113.7206222,22.28842349,8.506059955
31/08/2020 2:01,10,-36.410337,174.4464976,2.02,70,35.5,3,4,GPS Schedule,-165.6791723,28.07341655,19.01677316
31/08/2020 2:11,10,-36.4101811,174.4462511,40.63,70,35.5,4.4,4,GPS Schedule,-152.9307388,10.9116694,9.852497535
31/08/2020 2:21,10,-36.4102703,174.4463023,42.37,59,35.5,2,5,GPS Schedule,-135.2142051,1.581344803,5.125001289
31/08/2020 2:30,10,-36.4102569,174.4463083,22.49,2,33.5,3.2,4,GPS Schedule,-103.5995389,5.260922698,18.52225826
31/08/2020 4:00,10,-36.4102517,174.44625,45.17,56,35,2,5,GPS Schedule,-11.30974918,13.3347384,2.116991566
31/08/2020 4:10,10,-36.4102622,174.4461019,68.86,2,34,3.4,4,GPS Schedule,176.4380453,15.2571341,12.4278855
31/08/2020 4:21,10,-36.4102417,174.4462701,41.63,64,36.5,2.4,6,GPS Schedule,163.4688063,2.981476182,7.652261435
31/08/2020 4:30,10,-36.4102531,174.44624,46.64,4,35,2.2,6,GPS Schedule,169.9878489,10.57075617,8.381277481
31/08/2020 4:40,10,-36.4101983,174.4463364,49.84,2,35,2.2,5,GPS Schedule,129.1041088,8.387171317,60.55553195
31/08/2020 4:50,10,-36.4102737,174.4463299,48.6,3,33,3.8,4,GPS Schedule,30.94806641,53.208607,11.01655594
31/08/2020 5:40,10,-36.4106668,174.4459902,-0.44,70,31.5,7.4,3,GPS Schedule,169.1587377,56.863909,38.16068066
