GMT.Time,id,Latitude,Longitude,Altitude,Duration,Temperature,DOP,Satellites,Cause.of.Fix,angle,dist1,dist2
30/06/2020 6:00,1,-36.5071278,174.2712843,133.91,33,13.5,1.6,5,GPS Schedule,-0.558140635,87.02165193,88.95822472
30/06/2020 6:10,1,-36.5073698,174.2722083,95.94,40,14,1.6,5,GPS Schedule,76.1366638,6.997919084,2.338299142
30/06/2020 6:20,1,-36.5074327,174.2722027,94.92,18,13.5,1.6,5,GPS Schedule,160.5083919,6.721280236,5.337093416
30/06/2020 6:30,1,-36.5073743,174.2721828,105.35,7,13,1.6,5,GPS Schedule,-138.9539259,2.068334012,5.620668322
30/06/2020 6:40,1,-36.5073911,174.2721728,133.09,6,12.5,1.4,4,GPS Schedule,170.1735065,7.647562616,7.448764886
30/06/2020 6:51,1,-36.5073248,174.2721961,116.14,64,14.5,2,5,GPS Schedule,120.5217096,7.360101055,11.08384697
30/06/2020 7:00,1,-36.5073728,174.2722528,120.7,13,13.5,1.8,5,GPS Schedule,38.54006433,4.333825188,10.34881732
30/06/2020 7:10,1,-36.5074117,174.2722571,91.34,17,13.5,1.6,5,GPS Schedule,162.3247551,14.39405965,4.815461786
30/06/2020 7:20,1,-36.5072921,174.2721949,62.2,2,13,1.6,5,GPS Schedule,177.5461238,9.604997524,31.27055636
30/06/2020 7:30,1,-36.5073704,174.2722406,119.39,2,13,2,4,GPS Schedule,3.445166463,21.67758989,15.74052676
30/06/2020 7:40,1,-36.5075518,174.2723304,72.01,33,15,2.4,5,GPS Schedule,-149.7166431,7.394036681,19.37021482
30/06/2020 7:50,1,-36.5074859,174.2723426,80.22,18,14,2.4,5,GPS Schedule,-84.54956292,17.21489781,30.71601641
30/06/2020 8:00,1,-36.5074485,174.2721561,94.23,13,13.5,2.4,4,GPS Schedule,163.3182738,46.80629716,74.40435881
30/06/2020 8:11,1,-36.5074284,174.272678,36.73,70,15.5,2.8,4,GPS Schedule,-167.5265026,119.415827,123.3930331
30/06/2020 8:31,1,-36.5072463,174.2713642,107.74,67,15,1.8,5,GPS Schedule,-52.67269867,6.386641763,18.67047887
